4	1022035	1024235	4	4
4	1034034	1036234	8	8
4	1048034	1050233	4	4
4	1064033	1066249	8	8
4	1077048	1079232	8	8
4	1090048	1092247	1	4
4	1106047	1108230	4	4
4	1121046	1123246	8	8
4	1134045	1136245	4	4
5	73684	76019	2	3
5	89683	91883	4	4
5	104682	106882	8	8
5	118682	120898	5	5
5	132681	134881	4	1
5	144680	146880	7	8
5	159679	161895	5	7
5	174678	176895	1	4
5	186677	188894	8	8
5	199693	201910	4	1
5	215692	217875	0	8
5	228691	230891	4	3
5	243690	245890	1	4
5	257690	259889	7	5
5	272689	274888	1	1
5	284688	286888	8	8
5	300687	302903	0	4
5	316686	318902	5	8
5	329685	331902	4	3
5	344684	346917	8	6
5	357683	359883	4	1
5	370683	372882	6	5
5	384682	386898	4	3
5	396681	398914	6	8
5	412680	414896	4	1
5	425679	427896	8	7
5	440678	442895	1	2
5	456677	458894	5	8
5	471693	473893	5	7
5	484692	486909	1	4
5	498691	500891	7	8
5	510690	512890	4	2
5	523690	525906	5	5
5	535689	537889	3	4
5	547688	549888	5	5
5	561687	563887	4	1
5	573687	575886	8	8
5	587686	589886	4	3
5	601685	603885	4	1
5	613684	615901	5	7
5	629683	631916	1	2
5	641682	643882	4	4
5	657681	659898	5	8
5	670681	672880	4	1
5	682680	684880	5	8
5	698679	700895	4	1
5	714678	716894	8	8
5	727694	729893	4	1
5	742693	744893	8	8
5	756692	758892	2	1
5	768691	770908	4	4
5	783690	785890	8	7
5	795689	797889	1	1
5	809689	811888	1	4
5	823688	825888	7	8
5	838687	840887	1	2
5	853686	855886	5	8
5	867685	869901	1	4
5	882684	884884	8	8
5	898683	900883	8	6
5	912682	914915	1	4
5	925681	927881	5	5
5	938681	940880	8	8
5	953680	955896	4	1
5	966679	968912	5	8
5	979678	981894	3	1
5	995694	997893	6	6
5	1011693	1013876	4	4
5	1025692	1027875	8	8
5	1039691	1041891	4	1
5	1051690	1053923	0	8
5	1065689	1067889	8	8
6	87243	90276	8	5
6	102242	104508	6	5
6	114241	116474	4	2
6	127240	129474	1	4
6	143239	145439	6	7
6	157239	159438	2	1
6	169238	171438	5	6
6	182237	184437	2	2
6	194236	196453	6	6
6	206235	208469	5	5
6	221235	223451	4	4
6	237234	239450	6	8
6	252233	254466	2	3
6	265248	267448	6	8
6	278248	280431	4	4
6	290247	292447	8	7
6	304246	306446	8	5
6	320245	322445	1	4
6	334244	336444	2	1
6	347243	349460	5	8
6	359243	361426	4	2
6	374242	376442	6	5
6	388241	390441	4	4
6	401240	403440	4	4
6	417239	419456	6	8
6	430238	432438	4	1
6	445237	447487	6	8
6	459236	461436	4	1
6	472236	474452	6	8
6	488235	490434	4	4
6	500234	502450	8	8
6	512233	514433	0	2
6	525232	527449	5	6
6	540248	542431	2	2
6	556247	558447	5	5
6	570246	572446	2	4
6	582245	584445	2	1
6	596245	598444	6	6
6	611244	613443	3	1
6	623243	625476	7	8
6	637242	639525	2	4
6	651241	653458	1	4
6	665240	667457	6	6
6	680239	682439	2	4
6	693238	695505	5	5
6	707238	709471	1	2
6	722237	724453	6	8
6	734236	736436	5	8
6	750235	752451	1	2
6	765234	767451	5	7
6	781233	783433	2	1
6	795249	797449	2	4
6	809248	811448	5	6
6	825247	827430	2	2
6	837246	839463	4	1
6	850245	852445	8	5
6	866244	868428	8	6
6	881243	883443	1	3
6	895243	897426	1	3
6	907242	909458	5	8
6	922241	924441	1	1
6	936240	938440	5	6
6	952239	954456	2	1
6	964238	966438	8	8
6	977237	979454	4	4
6	993236	995436	6	5
6	1008236	1010452	6	6
6	1024235	1026434	2	4
6	1037234	1039450	8	5
6	1050233	1052433	8	5
6	1066232	1068432	1	1
6	1081248	1083448	8	6
7	45810	48145	3	2
7	60809	63059	5	8
7	72808	75041	4	4
7	87807	90007	8	6
7	99807	102023	2	1
7	113806	116022	0	8
7	129805	132004	4	1
7	145804	148020	6	6
7	159803	162019	4	1
7	173819	176018	2	1
7	185818	188034	6	8
7	199817	202050	7	8
7	215816	217999	3	3
7	227815	230015	4	4
7	243814	246014	8	6
7	257813	260013	4	4
7	271812	274012	7	5
7	285812	288011	2	1
7	300811	303010	8	8
7	316810	319009	8	8
7	332809	335025	4	2
7	346808	349041	1	3
7	359807	362024	8	6
7	374806	377023	0	1
7	389805	392022	5	7
7	401804	404021	1	4
7	415804	418003	8	5
7	431802	434019	6	8
7	443818	446002	4	1
7	456818	459001	8	6
7	472817	475033	4	4
7	485816	488049	8	8
7	501815	504015	4	4
7	514814	517014	3	4
7	527813	530013	6	6
7	540812	543012	6	7
7	556811	559011	3	4
7	572810	575027	5	5
7	587809	590009	5	8
7	599809	602009	3	4
7	614808	617008	8	5
7	630807	633040	4	4
7	644806	647022	6	8
7	659805	662005	1	2
7	673804	676021	8	8
7	688803	691020	4	4
7	701802	704019	8	8
7	714818	717018	3	1
7	726817	729017	8	8
7	741817	744016	4	4
7	753816	756016	2	3
7	766815	769031	6	6
7	781814	784031	4	1
7	797813	800030	4	4
7	811812	814012	8	8
7	825811	828011	8	6
7	838811	841010	4	4
7	850810	853010	5	6
7	864809	867009	4	1
7	876808	879008	6	6
7	891807	894007	3	4
7	904806	907040	6	7
7	916806	919022	8	8
7	929805	932005	2	1
7	943804	946020	8	8
7	956803	959020	4	4
7	970802	972952	7	8
7	983818	986001	2	4
7	995817	998017	6	6
7	1007817	1010017	4	1
7	1022816	1025016	4	3
7	1037815	1039998	8	5
8	60241	63160	8	6
8	76240	78524	3	2
8	92239	94456	4	2
8	106239	108455	8	5
8	121238	123471	4	2
8	137253	139453	8	8
8	152252	154436	3	4
8	168251	170451	8	5
8	183250	185467	4	2
8	197250	199433	8	5
8	210249	212465	4	1
8	222248	224448	8	5
8	235247	237447	4	1
8	247246	249446	3	2
8	263245	265495	8	8
8	277245	279444	4	4
8	291244	293444	7	5
8	306243	308426	3	1
8	320242	322458	8	6
8	334241	336458	3	1
8	347240	349457	7	6
8	362239	364439	3	4
8	376238	378455	8	5
8	389238	391454	0	2
8	401237	403420	4	2
8	417253	419436	8	5
8	431252	433435	8	5
8	443251	445451	1	4
8	456250	458450	8	8
8	471249	473449	3	2
8	484248	486482	8	6
8	500247	502464	8	6
8	513246	515463	4	1
8	528246	530362	7	5
8	542245	544445	2	2
8	557244	559427	4	1
8	572243	574459	7	6
8	588242	590442	3	1
8	600241	602374	5	6
8	614240	616390	4	2
8	628239	630389	5	5
8	641239	643455	4	1
8	657238	659454	1	1
8	669237	671453	5	5
8	685252	687452	8	5
8	701252	703435	4	4
8	714251	716434	7	6
8	727250	729450	4	2
8	743249	745449	8	5
8	758248	760448	3	4
8	770247	772497	4	2
8	785246	787446	7	8
8	797246	799462	1	1
8	813245	815394	7	6
8	828244	830410	7	6
8	844243	846442	1	1
8	859242	861475	7	5
8	871241	873507	8	5
8	883240	885440	2	1
8	896239	898456	3	1
8	910238	912472	7	5
8	923238	925454	3	1
8	935237	937370	3	2
8	947253	949453	7	5
8	962252	964452	1	4
8	974234	976434	8	5
8	988250	990467	8	8
8	1002249	1004449	4	1
8	1015249	1017432	7	5
8	1028248	1030448	5	6
8	1042247	1044447	3	1
8	1054246	1056463	8	6
9	83819	86253	1	4
9	95818	98101	1	3
9	109817	112017	5	5
9	123816	126016	2	1
9	137816	140015	6	6
9	150815	153015	2	3
9	165814	168014	5	8
9	177813	180013	8	8
9	192812	195012	1	4
9	205811	208011	6	6
9	221810	224027	1	1
9	237809	240042	0	8
9	253808	256025	4	3
9	265808	268007	6	5
9	280807	283006	1	4
9	292823	295022	1	4
9	305822	308022	5	5
9	317804	319937	6	6
9	332820	334987	2	3
9	348819	350986	6	8
9	362818	365018	1	2
9	376817	379017	6	7
9	388817	391016	0	4
9	402816	405016	2	1
9	418815	421015	5	6
9	432814	435030	1	3
9	446813	449013	6	5
9	461812	464012	3	2
9	474811	477028	6	6
9	486810	489027	0	3
9	502809	505026	6	8
9	516809	519008	1	2
9	531808	534008	0	3
9	543807	545957	5	5
9	555806	557906	2	2
9	568822	571022	1	1
9	584821	586954	6	8
9	599820	602020	4	4
9	614819	617019	5	8
9	628818	631018	2	4
9	640818	643034	8	5
9	656817	659033	5	5
9	671816	674015	1	3
9	684815	687015	5	6
9	698814	701014	4	2
9	711813	714030	5	8
9	727812	730012	6	8
9	739811	741995	1	2
9	753810	756010	5	8
9	766810	769026	5	7
9	779809	782042	0	1
9	793808	796025	5	5
9	806807	808990	1	1
9	820806	822939	6	6
9	834805	837022	2	1
9	846821	849021	2	2
9	862820	865020	5	5
9	875820	877953	5	6
9	890819	893018	2	1
9	906818	909101	5	5
9	918817	920933	6	5
9	934816	937016	2	4
9	949815	952015	6	8
9	963814	966014	6	5
9	976813	979013	2	4
9	988813	991012	6	7
9	1001812	1004012	0	3
9	1016811	1019011	2	2
9	1032810	1035026	6	8
9	1047809	1050025	6	5
9	1062808	1065091	0	1
9	1078807	1081007	1	2
10	69049	71667	6	8
10	84048	86281	6	5
10	99047	101280	3	3
10	115062	117279	6	5
10	131061	133261	4	2
10	146044	148260	5	5
10	158060	160243	7	5
10	174059	176275	3	1
10	187058	189241	4	1
10	202057	204257	6	6
10	214056	216256	7	5
10	230055	232272	1	1
10	244054	246254	7	8
10	256054	258254	1	3
10	270053	272269	1	1
10	286052	288252	7	5
10	300051	302268	5	8
10	315050	317267	1	3
10	330049	332249	3	1
10	344048	346265	0	8
10	356047	358297	1	1
10	372046	374280	7	5
10	384062	386262	2	1
10	399062	401245	2	4
10	411061	413211	6	6
10	423060	425260	4	3
10	435059	437259	5	6
10	450058	452258	4	2
10	466057	468207	2	4
10	481056	483273	6	6
10	495056	497272	4	2
10	507055	509271	4	1
10	522054	524254	5	6
10	536053	538253	2	4
10	549052	551202	7	7
10	562051	564401	2	2
10	578050	580200	4	1
10	591050	593266	6	5
10	607049	609248	3	2
10	621048	623248	7	5
10	634047	636263	1	4
10	646063	648296	2	1
10	659062	661262	7	5
10	673061	675244	1	2
10	689060	691260	6	6
10	705059	707259	3	1
10	718058	720225	7	5
10	734057	736257	4	1
10	748056	750256	7	8
10	761056	763255	2	4
10	776055	778271	8	6
10	790054	792287	5	7
10	803053	805253	1	2
10	818052	820252	6	5
10	831051	833251	6	5
10	847050	849267	0	8
10	861049	863266	1	1
10	877048	879248	6	5
10	889048	891264	3	1
10	902047	904263	5	5
10	916063	918246	3	1
10	929062	931262	5	5
10	944061	946261	5	8
10	958060	960260	1	3
10	970059	972259	8	5
10	984058	986258	4	1
10	996058	998258	5	5
10	1009057	1011257	4	4
10	1023056	1025256	3	2
10	1035055	1037322	7	5
10	1048054	1050254	3	4
10	1063053	1065187	5	6
11	55975	58360	1	4
11	67974	70224	3	4
11	79973	82207	8	8
11	95972	98189	4	4
11	110971	113221	8	8
11	122971	125204	2	4
11	137970	140203	8	8
11	150969	153119	8	8
11	163968	166201	4	4
11	177967	180217	8	8
11	191966	194166	4	4
11	205966	208165	7	8
11	218965	221165	4	4
11	233964	236147	8	8
11	248963	251163	4	4
11	262962	265195	8	8
11	278961	281161	4	4
11	290977	293160	4	4
11	306976	309159	8	8
11	322975	325175	0	8
11	334974	337191	4	4
11	347973	350140	8	8
11	360972	363172	8	8
11	376972	379171	4	4
11	389971	392171	7	8
11	401970	404170	1	4
11	415969	418169	8	8
11	430968	433168	1	4
11	445967	448150	6	8
11	459966	462183	5	8
11	475965	478115	4	4
11	489965	492198	8	8
11	504964	507163	4	4
11	520963	523179	8	8
11	533962	536178	4	4
11	546961	549177	8	8
11	562977	565177	4	4
11	577976	580159	8	8
11	592975	595175	4	4
11	605974	608157	8	8
11	621973	624173	4	3
11	634972	637189	4	4
11	646971	649171	8	8
11	658971	661171	8	8
11	672970	675170	4	4
11	688969	691102	8	8
11	702968	705168	4	4
11	716967	719100	8	8
11	730966	733166	8	8
11	742965	745182	4	4
11	754965	757165	8	8
11	768964	771180	4	4
11	781963	784146	6	8
11	796962	799179	1	4
11	808961	811178	8	8
11	824977	827177	4	4
11	837976	840176	8	8
11	852975	855175	4	4
11	868974	871191	8	8
11	881973	884173	5	8
11	896973	899172	2	4
11	909972	912172	8	8
11	923971	926187	1	4
11	939970	942170	4	3
11	954969	957169	8	8
11	968968	971235	1	4
11	984967	987184	4	4
11	996966	999166	8	8
11	1008966	1011165	1	4
11	1022965	1025165	4	4
11	1037964	1040180	8	8
11	1049963	1052179	2	4
12	144927	148061	6	5
12	156926	159126	6	7
12	168925	171175	2	4
12	183925	186174	4	1
12	195940	198140	8	6
12	208940	211156	3	2
12	222922	225122	0	5
12	237938	240138	2	2
12	251937	254137	1	1
12	264919	267003	6	5
12	276935	279152	6	5
12	290935	293134	3	1
12	305934	308167	7	5
12	317933	320133	7	7
12	330932	333065	4	3
12	343931	346048	4	1
12	359930	362063	7	6
12	372929	375129	5	5
12	388928	391128	4	4
12	404927	407144	4	2
12	420926	423093	5	5
12	435926	438125	8	7
12	447925	450041	4	1
12	461924	464124	3	1
12	476923	479123	5	8
12	491939	494122	4	4
12	505938	508121	1	2
12	519937	522170	7	8
12	535936	538069	3	1
12	549935	552135	4	3
12	562934	565017	7	8
12	576933	579050	1	4
12	588933	591149	7	6
12	604932	607115	5	5
12	617931	620131	1	4
12	632930	635130	8	6
12	644929	647146	3	4
12	657928	660128	6	5
12	671928	674127	2	3
12	683927	686127	5	6
12	696926	699143	1	4
12	711925	714125	3	3
12	726924	729157	5	8
12	740940	743140	8	8
12	752922	755039	1	2
12	768938	771138	1	3
12	784937	787137	6	6
12	797936	800136	3	1
12	811919	814119	2	1
12	827934	830068	7	8
12	843933	846067	3	1
12	859932	862132	6	8
12	875931	878065	1	2
12	887931	890131	8	5
12	903930	906013	7	7
12	918929	921129	1	4
12	932928	935128	6	6
12	948927	951143	1	3
12	960926	963126	8	5
12	974925	977075	7	7
12	986925	989024	1	1
12	1001924	1004140	8	6
12	1016939	1019089	3	3
12	1031922	1034122	4	1
12	1045938	1048121	7	8
12	1058937	1061053	6	6
12	1071936	1074102	1	2
12	1085935	1088068	6	6
12	1099934	1102117	1	1
12	1114933	1117133	7	5
12	1127932	1130132	8	8
12	1140932	1142998	2	4
13	78958	81291	3	3
13	91957	94090	7	6
13	106956	109156	1	4
13	121955	124172	8	8
13	136954	139154	4	4
13	151953	154070	6	8
13	167952	170169	4	4
13	181952	184168	2	4
13	196967	199167	7	6
13	208967	211150	8	8
13	222966	225149	3	4
13	234965	237198	8	8
13	247964	250164	4	4
13	263963	266163	8	8
13	277962	280145	3	1
13	293961	296161	4	4
13	307960	310160	8	8
13	321960	324159	4	4
13	336959	339158	5	8
13	352958	355157	1	4
13	366957	369173	1	2
13	378956	381189	8	8
13	391955	394155	5	8
13	403954	406254	4	4
13	415954	418170	8	8
13	428953	431169	4	4
13	444952	447152	1	4
13	458951	461151	8	6
13	470950	473150	2	4
13	486966	489166	7	8
13	502948	505065	4	4
13	516964	519197	5	6
13	531963	534146	5	6
13	546962	549162	3	4
13	560961	563144	8	8
13	572961	575160	7	8
13	584960	587176	3	4
13	596959	599059	4	4
13	609958	612158	8	8
13	622957	625157	2	2
13	637957	640156	2	4
13	649956	652172	8	5
13	665955	668155	7	8
13	681954	684154	2	4
13	693953	696170	8	6
13	706952	709169	2	4
13	721951	724168	4	4
13	733950	736150	6	8
13	747966	750150	6	8
13	760966	763149	2	4
13	776965	779164	5	8
13	788964	791180	4	2
13	802963	805079	4	4
13	815962	818162	8	8
13	829961	832161	4	4
13	843960	846043	6	6
13	859959	862159	1	2
13	874958	877158	8	8
13	887958	890157	2	2
13	901957	904157	6	6
13	914956	917156	3	4
13	927955	930172	8	8
13	940954	943154	3	4
13	954953	957153	8	8
13	970952	973152	7	8
13	983952	986068	4	4
13	995951	998151	7	8
13	1011967	1014166	7	8
13	1026966	1029149	2	3
13	1042965	1045164	6	8
13	1056964	1059164	5	8
13	1071963	1074179	2	4
14	89656	92408	6	8
14	105672	107922	8	8
14	117671	119904	2	4
14	129671	131870	7	8
14	142670	144903	3	4
14	158669	160852	7	7
14	171668	173868	4	4
14	187667	189900	4	4
14	202666	204882	7	7
14	214665	216865	3	4
14	226664	228864	7	8
14	240664	242880	8	5
14	252663	254913	4	4
14	268662	270845	4	1
14	284661	286861	8	7
14	300660	302860	2	4
14	314659	316875	3	3
14	328658	330875	7	8
14	343657	345857	4	4
14	358656	360873	5	8
14	374655	376872	4	4
14	387671	389871	0	1
14	401670	403870	5	8
14	415669	417852	6	8
14	430668	432868	2	4
14	442668	444901	7	8
14	456667	458867	3	1
14	470666	472866	6	8
14	485665	487848	1	4
14	501664	503864	8	8
14	517663	519863	1	3
14	533662	535878	8	8
14	548661	550861	4	4
14	563660	565860	7	8
14	576659	578859	1	4
14	588658	590875	3	4
14	603657	605857	8	8
14	618656	620840	3	3
14	632656	634905	6	5
14	648671	650888	4	4
14	660654	662887	6	8
14	676670	678853	7	5
14	690669	692869	4	4
14	704668	706868	4	2
14	719667	721867	5	7
14	733666	735866	6	7
14	747665	749865	3	2
14	759664	761864	4	4
14	772663	774897	8	8
14	784663	786863	7	5
14	797662	799879	3	2
14	812661	814911	8	5
14	828660	830860	4	4
14	841659	843859	4	4
14	854658	856858	6	7
14	869657	871857	8	5
14	885656	887873	3	4
14	899656	901872	6	8
14	911655	913871	2	1
14	924671	926870	8	8
14	937670	939870	6	8
14	950669	952869	4	4
14	962668	964901	8	8
14	976667	978867	4	4
14	991666	993783	8	8
14	1004666	1006849	4	4
14	1016665	1018865	4	4
14	1029664	1031864	8	8
14	1043663	1045863	4	4
14	1057662	1059845	7	8
14	1070661	1072878	2	4
14	1085661	1087860	7	8
15	85133	87519	1	4
15	100132	102399	4	4
15	115131	117331	6	8
15	128130	130330	1	3
15	141130	143330	5	8
15	154129	156329	4	4
15	167128	169361	2	4
15	183127	185327	8	8
15	196126	198326	2	4
15	210125	212325	3	3
15	226124	228324	8	7
15	239123	241357	4	4
15	255122	257322	4	4
15	271121	273321	5	8
15	285121	287337	2	3
15	299120	301320	8	8
15	313136	315335	4	4
15	328118	330334	2	3
15	341134	343317	7	8
15	353133	355333	2	3
15	365132	367332	5	8
15	377132	379348	4	4
15	389131	391331	3	4
15	404130	406330	8	7
15	416129	418329	3	4
15	431128	433345	8	8
15	445127	447344	7	8
15	459126	461326	4	4
15	474125	476325	6	7
15	486125	488325	1	4
15	498124	500324	6	8
15	514123	516339	6	8
15	529122	531339	2	4
15	544121	546321	4	4
15	556120	558320	8	8
15	571136	573319	8	8
15	583135	585335	2	4
15	595134	597334	8	8
15	610134	612333	8	8
15	626133	628316	4	4
15	641132	643331	5	8
15	656131	658281	4	4
15	669130	671313	8	8
15	683129	685329	4	4
15	699128	701328	8	8
15	712127	714327	8	8
15	727126	729343	2	4
15	739125	741325	8	8
15	752125	754325	4	4
15	766124	768324	8	7
15	779123	781323	3	4
15	795122	797338	8	8
15	809121	811321	8	8
15	825120	827320	4	4
15	839136	841336	8	8
15	852135	854335	4	3
15	866134	868334	8	7
15	880133	882333	1	4
15	894132	896316	5	8
15	910131	912331	4	4
15	922131	924330	8	8
15	937130	939346	4	4
15	951129	953329	6	8
15	963128	965328	6	8
15	976127	978327	4	4
15	992126	994326	8	7
15	1006125	1008325	8	8
15	1022124	1024324	4	4
15	1034124	1036323	8	7
15	1048123	1050323	4	4
15	1061122	1063322	8	8
15	1077121	1079321	2	4
16	84050	86768	7	5
16	97049	99316	4	1
16	113048	115265	8	8
16	127047	129281	2	2
16	141046	143180	5	8
16	153046	155262	4	1
16	166045	168228	8	8
16	182044	184227	4	1
16	196043	198243	6	5
16	208042	210259	4	4
16	224041	226241	8	6
16	237040	239274	3	2
16	251040	253239	8	8
16	266039	268255	4	4
16	281038	283237	8	7
16	296053	298253	4	1
16	308036	310252	7	6
16	323052	325252	6	8
16	336051	338251	4	4
16	348050	350250	8	8
16	360049	362233	8	8
16	376048	378265	4	3
16	389048	391247	8	5
16	404047	406246	4	4
16	419046	421246	4	4
16	435045	437228	6	6
16	450044	452244	4	4
16	464043	466243	4	4
16	477042	479242	7	6
16	489041	491241	4	1
16	502040	504240	5	7
16	516040	518273	4	4
16	528039	530189	4	4
16	544038	546254	8	8
16	557037	559254	4	3
16	572053	574236	8	8
16	588052	590318	4	4
16	603051	605251	3	2
16	619050	621250	8	5
16	635049	637232	4	1
16	650048	652248	4	4
16	662047	664264	5	6
16	677046	679246	4	4
16	693045	695245	3	2
16	707044	709244	8	8
16	723043	725243	3	1
16	738042	740242	7	7
16	752041	754258	5	5
16	764041	766241	4	4
16	778040	780190	5	8
16	792039	794255	5	8
16	808038	810271	3	1
16	821037	823254	8	8
16	833053	835253	8	5
16	849052	851252	3	4
16	861051	863234	5	8
16	875050	877250	8	5
16	887050	889249	4	2
16	899049	901232	4	1
16	915048	917231	8	6
16	929047	931247	8	8
16	942046	944263	1	1
16	955045	957245	7	5
16	970044	972128	3	1
16	983044	985243	7	5
16	995043	997243	4	2
16	1009042	1011259	7	5
16	1022041	1024241	8	5
16	1036040	1038240	4	2
16	1050039	1052239	8	8
16	1063039	1065255	4	4
